CO,2008-10-27,430,LateAircraft,45
UA,2008-10-27,431,LateAircraft,21
WN,2008-10-26,432,LateAircraft,15
FL,2008-10-25,434,LateAircraft,31
UA,2008-10-27,434,LateAircraft,122
US,2008-10-25,434,LateAircraft,52
AA,2008-10-25,434,LateAircraft,32
AA,2008-10-26,437,LateAircraft,15
US,2008-10-26,438,LateAircraft,49
FL,2008-10-26,440,LateAircraft,3
WN,2008-10-25,441,LateAircraft,15
UA,2008-10-26,442,LateAircraft,17
UA,2008-10-27,442,LateAircraft,73
FL,2008-10-26,447,LateAircraft,7
UA,2008-10-25,447,LateAircraft,215
WN,2008-10-27,448,LateAircraft,35
WN,2008-10-27,448,LateAircraft,44
UA,2008-10-27,450,LateAircraft,63
AA,2008-10-26,450,LateAircraft,5
AA,2008-10-27,450,LateAircraft,12
